PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
79,2026-04-10,15:53:47.55,1,3,"Eisenreich, Logan",832385,Right,VIR_TEC,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,3,Bottom,0,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.81607,0.295431,-3.035718,2335.781872,259.965606,2:45,5.01757,2.23969,6.06888,-27.96789,4.55914,19.46159,2.96069,1.04964,84.02709,-4.927482,0.465487,0.410482,,,,,,,,,,,,-10.90174,2.6015,-2.01432,50,5.02578,6.28469,-134.63958,-0.28812,-19.81593,31.90031,-27.44537,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,fd5bcac0-3516-11f1-83da-2fb077e78e38,91.82492,,,8.78898,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:53:47.55,2026-04-10T15:53:47.5599872-04:00,2026-04-10T19:53:47.5599872Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,03c31330-d3b0-4b6e-97e3-d199a19f9191,54.42943,-135.68499,15.95016,5.02049,0.6113,-13.72268,-2.23092,6.93408,-9.90796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
80,2026-04-10,15:54:10.49,1,4,"Eisenreich, Logan",832385,Right,VIR_TEC,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,3,Bottom,0,3,0,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,92.45768,-0.870293,-3.20834,2225.145083,234.506825,1:45,5.19066,2.28271,6.39824,-16.35796,16.88871,21.6871,3.02582,1.13636,81.48763,-4.084169,0.71564,0.414998,,,,,,,,,,,,-12.353,9.47686,-2.06069,50,5.12048,6.53695,-133.76324,-2.43912,-21.56433,38.654,-15.63051,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,0b07b350-3517-11f1-83da-2fb077e78e38,90.82567,,,10.97004,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:54:10.49,2026-04-10T15:54:10.4941568-04:00,2026-04-10T19:54:10.4941568Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,4cd1435d-fe9e-4e9c-9832-c678600cf4d0,54.09392,-134.94109,19.327,5.18755,-1.96283,-7.81525,-2.2699,7.19405,-10.78217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,2026-04-10,15:54:51.60,2,1,"Eisenreich, Logan",832385,Right,VIR_TEC,"Wang, Nick",813482,Right,BOC_EAG,Undefined,3,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,92.93113,0.114273,-3.229546,2303.240044,260.220107,2:45,4.97278,2.40408,6.18722,-28.37313,3.30457,14.02064,2.71403,0.58739,85.83248,-5.147969,-0.702617,0.405087,89.70889,18.043477,18.993612,3957.494215,100.94166,28.96873,43.71246,237.16492,235.91272,29.679027,2.984445,-8.07949,1.95319,-2.16739,50,4.96692,7.04055,-135.07642,-0.71714,-15.09235,26.37663,-28.52556,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,2387ac50-3517-11f1-83da-2fb077e78e38,93.0478,30.58131,,7.09865,,,,0.24573,2.65002,-0.56919,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:54:51.60,2026-04-10T15:54:51.6096512-04:00,2026-04-10T19:54:51.6096512Z,LineDrive,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,9bb3dd3d-a326-4c6e-a8d4-25e003b1fa4e,54.31402,-135.91621,13.18832,4.9753,0.19107,-14.26278,-2.3992,7.52107,-7.54617,230.521476,0.24562,118.29768,-27.41005,6.09119,-1.24804,0.2008,-0.02376,0.00159,-2E-05,2.65011,40.74716,-15.54542,0.41022,0.0873,-0.02291,0.0014,0.00069,-0.0001,-0.56904,40.7068,2.70681,-2.33337,0.759,-0.16057,0.0208,-0.00111,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
82,2026-04-10,15:55:44.16,3,1,"Eisenreich, Logan",832385,Right,VIR_TEC,"Toomey, Jack",809057,Right,BOC_EAG,Undefined,3,Bottom,0,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,1,,80.8637,1.312668,-1.482372,2373.238478,72.069654,8:30,4.90457,2.62902,5.70692,-44.09396,-0.76165,-6.7837,2.45372,0.68227,73.66292,-6.797907,-2.695642,0.473781,101.55516,-5.5197,-29.304359,,,,,27.38766,27.38766,-28.910391,0.172729,3.0098,-0.38039,-2.50049,50,4.98717,3.30183,-117.34388,1.21899,4.16123,23.95359,-32.69997,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,42f098e0-3517-11f1-83da-2fb077e78e38,79.55674,2.47758,,7.20078,,,,1.61712,2.47758,-0.6917,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:55:44.16,2026-04-10T15:55:44.1656832-04:00,2026-04-10T19:55:44.1656832Z,GroundBall,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,97efec0d-c8f8-4e68-bef8-217f1ec1420a,54.792,-118.31804,11.9768,4.91055,2.54885,-16.34999,-2.63133,3.1326,2.08061,,1.61291,129.43606,,,,,,,,2.47805,-14.34373,,,,,,,,-0.68933,-72.64908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
83,2026-04-10,15:56:33.30,4,1,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.61903,-0.220349,-2.872269,2435.23802,106.525296,9:30,4.84792,2.58453,5.79911,-37.65848,5.52744,-13.08961,1.50451,-1.18,73.34211,-7.205199,-5.211915,0.47298,,,,,,,,,,,,5.6217,3.3961,-2.34066,50,4.80784,6.45338,-118.1283,-1.66838,7.73835,27.91865,-27.49927,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,604376b0-3517-11f1-83da-2fb077e78e38,79.69146,,,8.27692,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:56:33.30,2026-04-10T15:56:33.3045248-04:00,2026-04-10T19:56:33.3045248Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,5b2eb6ec-a505-45b9-bcec-f80128f3cc2e,54.6955,-119.23288,13.95933,4.85233,-0.58039,-13.74964,-2.58993,6.14722,3.86917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,2026-04-10,15:56:58.49,4,2,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.3298,-1.1392,-5.076862,2209.078746,259.060265,2:45,5.09658,2.48121,6.12976,-27.16462,5.3441,21.34753,1.77558,-0.44482,83.85148,-6.226818,-1.243958,0.410366,,,,,,,,,,,,-12.60249,3.50477,-2.1028,50,4.99542,11.03873,-134.93027,-3.63591,-22.82579,34.16506,-25.8262,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,6f252020-3517-11f1-83da-2fb077e78e38,91.85078,,,9.47832,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:56:58.49,2026-04-10T15:56:58.4929792-04:00,2026-04-10T19:56:58.4929792Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,d353afe2-f013-4f23-84bd-11eefc508d6f,54.36742,-136.03163,17.08253,5.09921,-2.80337,-12.9131,-2.47051,11.77455,-11.41289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2026-04-10,15:57:23.03,4,3,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.70088,1.501574,-3.680287,2354.927159,58.761989,8:00,4.94505,2.70407,5.80224,-45.31506,-2.00496,-5.55217,2.56852,-1.18615,73.875,-6.813977,-4.671293,0.473659,,,,,,,,,,,,1.76465,-1.02374,-2.39819,50,5.0417,7.73903,-116.96441,1.572,2.43594,22.78998,-33.58723,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,7dd691d0-3517-11f1-83da-2fb077e78e38,79.57714,,,6.82588,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:57:23.03,2026-04-10T15:57:23.0318592-04:00,2026-04-10T19:57:23.0318592Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,532f0f00-1699-4e07-8975-695711318de1,54.69675,-117.87599,11.39499,4.95195,2.91547,-16.79362,-2.70579,7.64159,1.21797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2026-04-10,15:57:45.87,4,4,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.37691,1.192943,-2.023215,2393.989867,71.696932,8:30,4.87638,2.64555,5.53229,-44.72888,-0.56406,-6.11374,2.26494,0.24408,73.26627,-7.00303,-3.112438,0.47831,,,,,,,,,,,,2.50894,-0.29941,-2.46551,50,4.94993,4.35667,-116.59195,0.92119,3.4241,23.66749,-32.58269,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,8b912060-3517-11f1-83da-2fb077e78e38,78.80333,,,7.11065,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:57:45.87,2026-04-10T15:57:45.8775552-04:00,2026-04-10T19:57:45.8775552Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,4682a0bc-29d9-4d7b-9ff5-45e481db8ff0,54.96762,-117.59602,11.83375,4.88153,2.30349,-16.29135,-2.64726,4.2114,1.71205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2026-04-10,15:58:13.79,4,5,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.86072,2.399209,-1.30783,2510.419858,46.834353,7:30,5.32887,2.41298,5.58948,-53.06735,-9.07402,-10.99142,3.14877,0.27563,73.86224,-7.256794,-3.269127,0.477381,,,,,,,,,,,,5.23197,-4.83429,-2.2934,50,5.50006,3.07744,-116.04454,3.03283,7.18469,20.28031,-38.81263,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,9c21d960-3517-11f1-83da-2fb077e78e38,78.95679,,,5.99849,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:58:13.79,2026-04-10T15:58:13.7940992-04:00,2026-04-10T19:58:13.7940992Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,b315ff96-7292-4772-a4e1-721e742c5b29,54.91337,-116.90006,10.14015,5.33758,4.67013,-19.40632,-2.41683,2.77435,3.59235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2026-04-10,15:58:37.51,4,6,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,2,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.81342,-0.665554,-4.011798,2172.708904,258.708891,2:30,4.94941,2.40875,6.12698,-26.89797,4.38453,17.39773,2.09116,0.14408,86.44326,-5.654704,-0.882525,0.402552,93.14504,-54.826534,98.659787,,,,,1.27242,1.27242,81.207697,0.017792,-10.01564,2.715,-2.11053,50,4.88435,8.8122,-136.19751,-2.53401,-18.97636,27.47911,-27.03002,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,aa29ebb0-3517-11f1-83da-2fb077e78e38,93.63371,1.99011,,7.37016,,,,0.40566,1.99011,-0.12904,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:58:37.51,2026-04-10T15:58:37.5120384-04:00,2026-04-10T19:58:37.5120384Z,GroundBall,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,b791436f-93dc-433e-856f-e148047a59df,54.37415,-137.0772,13.73956,4.95162,-1.6687,-13.51501,-2.40235,9.41968,-9.48818,,0.40572,-11.86858,,,,,,,,1.99064,-111.85274,,,,,,,,-0.12941,77.92725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
89,2026-04-10,15:59:04.89,4,7,"Eisenreich, Logan",832385,Right,VIR_TEC,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,3,Bottom,0,2,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,2,0,,92.31695,-0.93925,-3.879661,2152.368129,259.871204,2:45,4.92322,2.3824,6.07433,-28.11793,3.81803,16.92741,1.7089,0.19769,86.26682,-6.116938,-0.83677,0.406735,80.6453,-16.029021,-39.501536,,,,,7.29392,2.67755,-26.838951,0.049953,-9.65213,2.39925,-2.09116,50,4.83503,8.41698,-134.21754,-3.1913,-18.00933,22.82084,-27.6974,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,ba951b50-3517-11f1-83da-2fb077e78e38,92.6708,1.63423,,6.05013,,,,2.11903,1.63423,0.32527,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,19:59:04.89,2026-04-10T15:59:04.8924160-04:00,2026-04-10T19:59:04.8924160Z,GroundBall,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,f4d4c56e-a92f-4a8e-b068-b130f328632b,54.42902,-134.9685,11.41042,4.92505,-2.27987,-13.8487,-2.37788,9.00961,-9.00467,,2.11784,87.86595,,,,,,,,1.63467,-32.71524,,,,,,,,0.32625,-72.43505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
90,2026-04-10,16:02:35.57,5,1,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.72032,1.367315,-3.579016,2443.803479,83.170434,8:45,4.99676,2.60558,5.80613,-42.66766,0.19323,-8.52493,2.71542,-1.43756,74.5989,-6.449686,-5.100402,0.471196,,,,,,,,,,,,3.42374,0.12843,-2.30649,50,5.08367,7.65204,-117.1269,1.40211,4.78712,20.77186,-31.99446,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,38219c10-3518-11f1-83da-2fb077e78e38,79.99307,,,6.12142,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:02:35.57,2026-04-10T16:02:35.5780096-04:00,2026-04-10T20:02:35.5780096Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,05ef02d4-7ac2-4b1a-a754-b7c534af31c5,54.69403,-117.95643,10.38593,5.00216,2.67981,-15.99723,-2.60826,7.46087,2.39356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2026-04-10,16:02:56.92,5,2,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.26473,-0.275947,-4.606761,2248.051804,250.229074,2:15,5.07141,2.17083,6.15574,-23.45139,8.28485,20.38163,2.86136,-0.39595,85.54631,-4.660574,-0.944287,0.405461,,,,,,,,,,,,-11.69142,4.65374,-1.83026,50,5.0383,10.02405,-135.26953,-1.44293,-21.8003,27.74789,-23.4965,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,44ce8b30-3518-11f1-83da-2fb077e78e38,92.9619,,,7.71842,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:02:56.92,2026-04-10T16:02:56.9212928-04:00,2026-04-10T20:02:56.9212928Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,66b61944-20cf-4170-a6bb-c68f2746d4d0,54.34461,-136.15783,13.87394,5.07245,-0.69074,-11.74825,-2.16234,10.72194,-10.90015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2026-04-10,16:03:19.12,5,3,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.54774,0.190368,-5.258169,2202.199492,249.458085,2:15,4.99856,2.25825,6.43532,-24.1171,7.85638,18.36584,3.16449,-1.0571,84.76216,-4.338716,-1.946866,0.406974,,,,,,,,,,,,-10.92709,4.35957,-1.89108,50,5.00125,11.58851,-134.13207,-0.31949,-20.01471,27.54514,-24.18882,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,520e9290-3518-11f1-83da-2fb077e78e38,92.61638,,,7.78558,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:03:19.12,2026-04-10T16:03:19.1267328-04:00,2026-04-10T20:03:19.1267328Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,de44050d-0a20-418d-97a8-a44becb05a6f,54.06457,-134.96419,13.77257,4.99986,0.41123,-12.09441,-2.25029,12.19314,-10.00736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,2026-04-10,16:03:42.85,5,4,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,2,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.98045,-0.885356,-3.223547,2235.810275,250.500327,2:15,5.09523,2.34757,6.09249,-24.34734,7.3965,18.36686,2.24599,0.89328,85.94719,-5.411342,0.081921,0.405509,,,,,,,,,,,,-10.29942,4.31095,-2.10867,50,5.0139,6.8401,-135.13145,-2.9271,-19.26881,26.19453,-24.10886,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,60372530-3518-11f1-83da-2fb077e78e38,92.95083,,,7.03326,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:03:42.85,2026-04-10T16:03:42.8544000-04:00,2026-04-10T20:03:42.8544000Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,d47d1675-d6db-4c8f-9940-95c6d64334c3,54.40906,-135.98344,13.09727,5.09636,-2.14295,-12.05443,-2.34135,7.46682,-9.63441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2026-04-10,16:04:06.13,5,5,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,2,2,Sweeper,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.12352,0.584018,-2.46914,2383.18808,118.803612,10:00,4.84841,2.59553,5.9019,-32.95218,9.54197,-14.398,2.64506,-0.89783,73.53458,-5.592113,-5.046961,0.469176,60.315,65.927306,106.578651,5062.023773,,,,,13.11876,,,6.46985,5.14508,-2.38883,50,4.87696,5.70007,-118.90561,0.19869,9.01488,28.48658,-25.00503,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,6e2260b0-3518-11f1-83da-2fb077e78e38,80.33745,28.1867,,8.58895,,,,0.21702,2.42869,0.94389,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:04:06.13,2026-04-10T16:04:06.1318656-04:00,2026-04-10T20:04:06.1318656Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,92259509-b2b5-40ac-a3b6-316f43d00c92,54.59287,-120.00089,14.24329,4.85083,1.16011,-12.50252,-2.60133,5.35346,4.50744,334.172371,0.22478,-10.58746,-6.7758,,,,,,,2.43477,80.54252,-24.33479,,,,,,,0.94914,34.38755,-7.27515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
95,2026-04-10,16:04:33.38,5,6,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,2,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.76996,-0.281093,-3.354446,2176.960036,260.787615,2:45,5.04587,2.22792,6.28912,-27.99541,4.30008,19.68033,2.45344,0.77314,84.06946,-5.524246,0.200474,0.409018,90.49477,-0.196812,-42.840921,2433.540661,,,,60.43834,57.14426,-45.414518,0.473075,-11.26257,2.64291,-1.9899,50,5.01175,7.06493,-134.60205,-1.60533,-20.45281,31.98332,-27.37453,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,7e4e1650-3518-11f1-83da-2fb077e78e38,92.15352,2.7407,,8.7005,,,,1.22429,2.7407,-1.13463,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:04:33.38,2026-04-10T16:04:33.3829120-04:00,2026-04-10T20:04:33.3829120Z,GroundBall,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,205b177a-f3cc-4d79-9517-488666646f79,54.21024,-135.59877,15.99166,5.04848,-0.75224,-13.68727,-2.22,7.70232,-10.22641,,1.24449,96.74685,-20.5813,,,,,,,2.7418,-0.48607,-11.22871,,,,,,,-1.13202,-90.32441,3.64406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
96,2026-04-10,16:05:03.48,5,7,"Eisenreich, Logan",832385,Right,VIR_TEC,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,3,Bottom,2,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.29292,-1.182307,-3.383836,2207.49924,262.267638,2:45,5.2118,2.07217,6.38395,-37.804,3.68044,17.62277,0.97182,0.42435,74.84835,-8.202984,-0.191364,0.463568,,,,,,,,,,,,-10.18713,2.61008,-1.83642,50,5.10905,6.36265,-118.0673,-3.54979,-14.39115,22.31165,-28.48684,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260410-HarringtonVillage-1,903f70c0-3518-11f1-83da-2fb077e78e38,81.30932,,,6.44457,,,,,,,05724f67-ff7a-4f4e-92ca-7523b830b781,2026-04-10,20:05:03.48,2026-04-10T16:05:03.4842624-04:00,2026-04-10T20:05:03.4842624Z,,v3,227,2293,26585,"Cooke, Henry",805714,Right,VIR_TEC,146dd6eb-0a1b-4af4-9c58-ecc977b187b0,54.1172,-118.84279,11.15582,5.21522,-2.55966,-14.24342,-2.06626,6.86285,-7.19558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
